SELECT brand, AVG(price) AS avg_price FROM computers GROUP BY brand ORDER BY avg_price DESC LIMIT 20000;
Apple|2362.29583298363
Razer|2079.52577316189
Samsung|1930.39007438631
MSI|1905.56432518059
Dell|1882.81948946805
Gigabyte|1866.30387755102
Lenovo|1865.95235617809
HP|1857.34872183647
ASUS|1848.10822029727
Acer|1760.35201511335
Run Time: real 0.066685 user 0.015625 sys 0.062500
